"movieId","tmdbId","year","imdbId","runtime","imdbRating","imdbVotes","title","url","revenue","plot","poster","released","budget"
"50064","182","2006","0452624","105","6.1","21109","Good German, The","https://themoviedb.org/movie/182","5914908","While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver.","https://image.tmdb.org/t/p/w440_and_h660_face/3LjHC2CWDkzoiPehf3GViujws0.jpg","2007-01-19","32000000"
"50068","1251","2006","0498380","141","7.9","129738","Letters from Iwo Jima","https://themoviedb.org/movie/1251","68673228","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","https://image.tmdb.org/t/p/w440_and_h660_face/kZokxQtzMPURvijWYFuvh1fAvnv.jpg","2007-02-02","19000000"
"50147","9656","2006","0454082","84","4.5","19553","Black Christmas","https://themoviedb.org/movie/9656","21510851","An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one.","https://image.tmdb.org/t/p/w440_and_h660_face/gTvPGnwiOzWbdMk8R0Ts4ZSJbXZ.jpg","2006-12-25","9000000"
"50160","13967","2006","0482546","88","7.0","23326","Miss Potter","https://themoviedb.org/movie/13967","35078241","The story of Beatrix Potter, the author of the beloved and best-selling children's book, The Tale of Peter Rabbit, and her struggle for love, happiness and success.","https://image.tmdb.org/t/p/w440_and_h660_face/zl6iIciTIAjQvBuGTKRZugZ5Hvy.jpg","2007-03-09","30000000"
"50162","9992","2006","0344854","94","6.0","25099","Arthur and the Invisibles","https://themoviedb.org/movie/9992","107944236","Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, a tiny people living in harmony with nature.","https://image.tmdb.org/t/p/w440_and_h660_face/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg","2007-01-12","86000000"
"50189","8275","2006","0808146","97","5.1","49486","American Pie Presents The Naked Mile (American Pie 5: The Naked Mile)","https://themoviedb.org/movie/8275","27500000","When Erik Stifler gets a free pass to do whatever he wants from his girlfriend, he and his two best friends head to see his cousin Dwight for the Naked Mile and a weekend they will never forget.","https://image.tmdb.org/t/p/w440_and_h660_face/sreeL5kKj47oofEGVtDKTAcUDY6.jpg","2006-12-19","15000000"
"50245","2204","1974","0069687","110","8.0","5738","Alice in the Cities (Alice in den Stadten)","https://themoviedb.org/movie/2204","","A German journalist is saddled with a nine-year-old girl after encountering her mother at a New York airport.","https://image.tmdb.org/t/p/w440_and_h660_face/lw22wORmENkTZHGXI6bKmAIHxjO.jpg","1974-05-17",""
"50259","26518","2006","0468526","76","6.7","4256","Old Joy","https://themoviedb.org/movie/26518","","Two old pals reunite for a camping trip in Oregon's Cascade Mountains.","https://image.tmdb.org/t/p/w440_and_h660_face/4MMqpFUQ24VXhp4i85pM8Ks622K.jpg","2007-01-26","300000"
"50442","7457","2006","0426883","122","6.9","86054","Alpha Dog","https://themoviedb.org/movie/7457","15309302","A drama based on the life of Jesse James Hollywood, a drug dealer who became one of the youngest men ever to be on the FBI's most wanted list.","https://image.tmdb.org/t/p/w440_and_h660_face/t9pirEsDxe102mSQGoDZWBbdcCD.jpg","2007-01-12",""
"50445","8398","2007","0455960","84","5.6","33991","Hitcher, The","https://themoviedb.org/movie/8398","25399945","A serial killer pins his crimes on two college students who gave him a ride.","https://image.tmdb.org/t/p/w440_and_h660_face/r6AkbjQJ4FWrFNV3AA46A4fZYRc.jpg","2007-01-19","10000000"
"50514","3549","2006","0457655","120","7.8","24656","After the Wedding (Efter brylluppet)","https://themoviedb.org/movie/3549","","A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.","https://image.tmdb.org/t/p/w440_and_h660_face/29t5x0Aj4cQJJC9jNR3VWS7l3JL.jpg","2007-05-11",""
"50583","27337","2005","0468795","114","7.6","2352","Linda Linda Linda","https://themoviedb.org/movie/27337","","A music group of girls need to learn to play a song before the school festival.","https://image.tmdb.org/t/p/w440_and_h660_face/wX3xwuJ9uhCamndfGUePDkpAggZ.jpg","2005-07-23",""
"50601","1265","2007","0398808","96","7.2","106806","Bridge to Terabithia","https://themoviedb.org/movie/1265","137587063","A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.","https://image.tmdb.org/t/p/w440_and_h660_face/3xFxGodKPMFLheS8rujFSmLfcq4.jpg","2007-02-16","60000000"
"50641","25623","1977","0076162","88","7.3","10296","House (Hausu)","https://themoviedb.org/movie/25623","","A schoolgirl and her six classmates travel to her aunt's country home, which tries to devour the girls in bizarre ways.","https://image.tmdb.org/t/p/w440_and_h660_face/lhnQOGDYZJ4r4FJV74tsa4sqKam.jpg","1977-09-01",""
"50651","13140","2006","0822389","99","7.3","5243","Kenny","https://themoviedb.org/movie/13140","7778177","From the biggest festival to the smallest church social, Kenny Smyth delivers porta-loos to them all. Ignored and unappreciated, he is one of the cogs in society's machinery; a knight in ...","https://image.tmdb.org/t/p/w440_and_h660_face/wolfQamiBBjpFR06GqeWu1KCOFy.jpg","2008-07-11",""
"50658","13365","2005","0473434","180","8.2","2041","49 Up","https://themoviedb.org/movie/13365","238073","In 1964, to explore the adage Give me a child until he is seven and I will give you the man, World in Action filmed seven-year-olds. Every seven years, Michael Apted visits them. At 49, ...","https://image.tmdb.org/t/p/w440_and_h660_face/kRxAWWblTqTHUVNFRcEIpKpbiAH.jpg","2005-09-15",""
"50685","10758","2007","0473308","108","7.1","36786","Waitress","https://themoviedb.org/movie/10758","22179430","Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.","https://image.tmdb.org/t/p/w440_and_h660_face/ux3SPTHHmJytSjWEaV7xlo9nbOZ.jpg","2007-05-25","2000000"
"50703","26594","2006","0846789","90","5.7","9607","Secret, The","https://themoviedb.org/movie/26594","","Interviews with leading authors, philosophers, scientists, with an in-depth discussion of the Law of Attraction. The audience is shown how they can learn and use 'The Secret' in their everyday lives.","https://image.tmdb.org/t/p/w440_and_h660_face/kbi6Nna9VUEM7vBbYDVq1J3lzzv.jpg","2007-09-13",""
"50740","51863","1964","0058578","39","8.1","2545","Seven Up!","https://themoviedb.org/movie/51863","","A group of seven-year-old British children from widely ranging backgrounds are interviewed about a range of subjects. Director Michael Apted plans to reinterview them at seven-year ...","https://image.tmdb.org/t/p/w440_and_h660_face/mh1P1ZbChpMJ7weE3EFxX3Nivld.jpg","1964-05-05",""
"50742","50754","1970","0066356","52","8.0","1908","7 Plus Seven","https://themoviedb.org/movie/50754","","Director Michael Apted revisits the same group of British-born children after a seven-year wait. The subjects are interviewed as to the changes that have occurred in their lives during the ...","https://image.tmdb.org/t/p/w440_and_h660_face/3vS9ONmc4V4Hoi02WNnSGHnOyGg.jpg","1970-12-15",""
"50792","13668","2006","0395495","124","6.0","18219","Catch and Release","https://themoviedb.org/movie/13668","16159325","A woman struggles to accept the death of her fiancé and the secrets he kept from her as she rebuilds her life.","https://image.tmdb.org/t/p/w440_and_h660_face/4NanpeAso4c2KFdjHiJ3stByHHS.jpg","2007-01-26","25000000"
"50794","7516","2006","0475394","108","6.7","119026","Smokin' Aces","https://themoviedb.org/movie/7516","57103895","When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.","https://image.tmdb.org/t/p/w440_and_h660_face/nrdnN8WqvyOt8Bnl3hgWcZD6ZyM.jpg","2007-01-26","17000000"
"50798","9760","2007","0799949","86","2.3","88091","Epic Movie","https://themoviedb.org/movie/9760","86865564","A comedic satire of films that are large in scope, reputation and popularity","https://image.tmdb.org/t/p/w440_and_h660_face/l0lGJiTzU2Ce6T31DIRWv7I0kaC.jpg","2007-01-26","20000000"
"50802","1257","2007","0490084","102","5.6","31763","Because I Said So","https://themoviedb.org/movie/1257","69485490","A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.","https://image.tmdb.org/t/p/w440_and_h660_face/92v6x0PSM7m48BxEzqe0EtE8nsg.jpg","2007-02-02",""
"50804","1248","2007","0367959","121","6.2","84107","Hannibal Rising","https://themoviedb.org/movie/1248","82169884","After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death.","https://image.tmdb.org/t/p/w440_and_h660_face/k1QRG9qZzuuJe4JTTpe4jlnQ5tt.jpg","2007-02-09","50000000"
"50806","9757","2007","0477051","102","3.9","51144","Norbit","https://themoviedb.org/movie/9757","159313561","A mild-mannered guy, who is engaged to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.","https://image.tmdb.org/t/p/w440_and_h660_face/adBqvVwyzHgDzZJnNCqe8RWImxV.jpg","2007-02-09","10000000"
"50842","5206","2006","0469754","99","6.7","8789","Boss of It All, The (Direktøren for det hele)","https://themoviedb.org/movie/5206","","An IT company hires an actor to serve as the company's president in order to help the business get sold to a cranky Icelander.","https://image.tmdb.org/t/p/w440_and_h660_face/ZWJ9T5IsXCYcUVENkYomns5dfU.jpg","2006-12-08","3000000"
"50851","14761","2006","0380268","118","7.9","10167","Cocaine Cowboys","https://themoviedb.org/movie/14761","163000","In the 1980s, ruthless Colombian cocaine barons invaded Miami with a brand of violence unseen in this country since Prohibition-era Chicago - and it put the city on the map. Cocaine ...","https://image.tmdb.org/t/p/w440_and_h660_face/hkU1V6DBJoCUxi3xVHiI0OI38oN.jpg","2007-11-23",""
"50872","2062","2007","0382932","111","8.0","452942","Ratatouille","https://themoviedb.org/movie/2062","623722818","A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.","https://image.tmdb.org/t/p/w440_and_h660_face/npHNjldbeTHdKKw28bJKs7lzqzj.jpg","2007-06-29","150000000"
"50912","2266","2006","0401711","120","7.3","62244","Paris, I Love You (Paris, je t'aime)","https://themoviedb.org/movie/2266","4857367","Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened.","https://image.tmdb.org/t/p/w440_and_h660_face/w2ymaGlJqgNHjexYQ6h0ByoGzw8.jpg","2007-06-15","13000000"
"50923","5172","2006","0469263","104","6.3","19390","Astronaut Farmer, The","https://themoviedb.org/movie/5172","11130889","A NASA astronaut (Thornton), forced to retire years earlier so he could save his family farm, has never given up his dream of space travel and looks to build his own rocket, despite the government's threats to stop him.","https://image.tmdb.org/t/p/w440_and_h660_face/19uGc8wW3Ert1QvMYxvnReQkFMc.jpg","2007-02-23","13000000"
"50954","37725","2006","0482527","95","6.3","30984","It's a Boy Girl Thing","https://themoviedb.org/movie/37725","7385434","Sworn enemies find themselves in each other's bodies, and use this to ruin each other's lives.","https://image.tmdb.org/t/p/w440_and_h660_face/uA4ZJdlILmIGSqBjfM4mkWvtcTt.jpg","2006-12-26","15500000"
"51044","34038","1967","0061937","55","6.2","4819","Magical Mystery Tour","https://themoviedb.org/movie/34038","","The Beatles charter a special bus for a surreal mystery tour.","https://image.tmdb.org/t/p/w440_and_h660_face/uJSqSXCeK407l7t4zTXaYSJH0gL.jpg","1967-12-26",""
"51077","1250","2007","0259324","114","5.2","176738","Ghost Rider","https://themoviedb.org/movie/1250","228738393","Stunt motorcyclist Johnny Blaze gives up his soul to become a hellblazing vigilante, to fight against power hungry Blackheart, the son of the devil himself.","https://image.tmdb.org/t/p/w440_and_h660_face/1pyU94dAY7npDQCKuxCSyX9KthN.jpg","2007-02-16","110000000"
"51080","4169","2007","0401997","110","7.0","51410","Breach","https://themoviedb.org/movie/4169","33231264","FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union.","https://image.tmdb.org/t/p/w440_and_h660_face/m2iVkJPxDrrink7NiE412nFBMQj.jpg","2007-02-16",""
"51084","11172","2007","0758766","96","6.5","79100","Music and Lyrics","https://themoviedb.org/movie/11172","145896422","A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.","https://image.tmdb.org/t/p/w440_and_h660_face/lMtPt9qvZHiCzoOvT8FAWuyJgbz.jpg","2007-02-14","40000000"
"51086","3594","2007","0481369","101","6.4","161080","Number 23, The","https://themoviedb.org/movie/3594","77566815","Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to arise.","https://image.tmdb.org/t/p/w440_and_h660_face/mlNU8a1SkTu6cKA4LAoZxfNPng0.jpg","2007-02-23","30000000"
"51088","10090","2007","0499554","84","5.9","23606","Reno 911!: Miami","https://themoviedb.org/movie/10090","20342161","A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.","https://image.tmdb.org/t/p/w440_and_h660_face/l9v3nqTU4Gj2zuASGDLJX4YD8ma.jpg","2007-02-23","10000000"
"51091","7874","2006","0462200","116","7.0","51364","Black Snake Moan","https://themoviedb.org/movie/7874","10903846","A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.","https://image.tmdb.org/t/p/w440_and_h660_face/pT7sB08oyNda5zIjeQ8qnjmkPMe.jpg","2007-03-02","15000000"
